100.0 57.0 13.325 
100.0 64.0 13.2564 
100.0 71.0 13.2498 
100.0 78.0 13.2376 
100.0 85.0 13.1844 
100.0 92.0 13.1687 
109.0 1.0 15.0583 
109.0 8.0 15.0561 
109.0 15.0 15.0526 
109.0 22.0 15.0377 
109.0 29.0 15.0206 
109.0 36.0 15.0115 
109.0 43.0 14.9817 
109.0 50.0 14.9314 
109.0 57.0 14.8888 
109.0 64.0 13.5242 
109.0 71.0 13.3747 
109.0 78.0 13.2856 
109.0 85.0 13.2319 
109.0 92.0 13.1869 
116.0 1.0 14.9723 
116.0 8.0 14.9105 
116.0 15.0 14.9008 
116.0 22.0 14.8943 
116.0 29.0 14.8908 
116.0 36.0 14.8859 
116.0 43.0 14.8757 
116.0 50.0 14.855 
116.0 57.0 14.3028 
116.0 64.0 13.6425 
116.0 71.0 13.5568 
116.0 78.0 13.3235 
116.0 85.0 13.237 
116.0 92.0 13.1835 
123.0 1.0 16.0272 
123.0 8.0 15.9738 
123.0 15.0 15.781 
123.0 22.0 15.6369 
123.0 29.0 15.4824 
123.0 36.0 15.0987 
123.0 43.0 14.7873 
123.0 50.0 14.389 
123.0 57.0 14.2193 
123.0 64.0 14.1968 
123.0 71.0 14.0554 
123.0 78.0 13.8127 
123.0 85.0 13.6724 
138.0 1.0 17.0439 
138.0 8.0 14.9603 
138.0 15.0 14.6786 
138.0 22.0 14.4806 
138.0 29.0 14.3172 
138.0 36.0 14.2281 
138.0 43.0 14.1738 
138.0 50.0 13.9812 
138.0 57.0 13.8921 
138.0 64.0 13.648 
138.0 71.0 13.4826 
138.0 78.0 13.3887 
138.0 85.0 13.3325 
138.0 92.0 13.2916 
138.0 99.0 13.2354 
142.0 1.0 16.7072 
142.0 8.0 16.681 
142.0 15.0 16.6502 
142.0 22.0 16.6241 
142.0 29.0 16.623 
142.0 36.0 15.2805 
142.0 43.0 14.9422 
142.0 50.0 14.9226 
142.0 57.0 14.9107 
142.0 64.0 14.8196 
142.0 71.0 14.6189 
142.0 78.0 14.5916 
142.0 85.0 14.3024 
142.0 92.0 14.152 
149.0 1.0 18.9155 
149.0 8.0 17.6048 
149.0 15.0 17.168 
149.0 22.0 16.8783 
149.0 29.0 16.3944 
149.0 36.0 16.1865 
149.0 43.0 15.1542 
149.0 50.0 14.8305 
149.0 57.0 14.6169 
149.0 64.0 14.2965 
149.0 71.0 14.0332 
149.0 78.0 13.8798 
149.0 85.0 13.6997 
149.0 92.0 13.5741 
158.0 1.0 20.0233 
158.0 8.0 19.8238 
158.0 15.0 19.3619 
158.0 22.0 18.4772 
158.0 29.0 15.1843 
158.0 36.0 14.5401 
158.0 43.0 14.1215 
158.0 50.0 14.0195 
158.0 57.0 13.7871 
158.0 64.0 13.5991 
158.0 71.0 13.4786 
158.0 78.0 13.4308 
158.0 85.0 13.4115 
158.0 92.0 13.3936 
158.0 99.0 13.3481 
165.0 1.0 20.4879 
165.0 8.0 20.3881 
165.0 15.0 20.3599 
165.0 22.0 20.2975 
165.0 29.0 19.9115 
165.0 36.0 19.4257 
165.0 43.0 15.475 
165.0 50.0 14.6633 
165.0 57.0 14.1803 
165.0 64.0 13.9656 
165.0 71.0 13.8735 
165.0 78.0 13.6409 
165.0 85.0 13.5279 
169.0 1.0 20.2766 
169.0 8.0 17.3032 
169.0 15.0 16.5022 
169.0 22.0 16.2818 
169.0 29.0 15.825 
169.0 36.0 15.3704 
169.0 43.0 14.8984 
169.0 50.0 14.5558 
169.0 57.0 14.0698 
169.0 64.0 13.8349 
169.0 71.0 13.7268 
169.0 78.0 13.6272 
169.0 85.0 13.5874 
169.0 92.0 13.5202 
169.0 99.0 13.4876 
172.0 1.0 21.9672 
172.0 8.0 21.4503 
172.0 15.0 21.313 
172.0 22.0 20.9962 
172.0 29.0 17.6517 
172.0 36.0 16.6438 
172.0 43.0 16.3174 
172.0 50.0 16.068 
172.0 57.0 15.5156 
172.0 64.0 15.1089 
172.0 71.0 14.7594 
179.0 1.0 23.0723 
179.0 8.0 19.2412 
179.0 15.0 16.8672 
179.0 22.0 16.5911 
179.0 29.0 16.3534 
179.0 36.0 15.4977 
179.0 43.0 15.0888 
179.0 50.0 14.6401 
179.0 57.0 14.4698 
179.0 64.0 14.2685 
179.0 71.0 14.0932 
179.0 78.0 13.9051 
179.0 85.0 13.7293 
179.0 92.0 13.5424 
179.0 99.0 13.4022 
186.0 1.0 23.7388 
186.0 8.0 23.2845 
186.0 15.0 17.9471 
186.0 22.0 17.306 
186.0 29.0 16.9844 
186.0 36.0 15.921 
186.0 43.0 15.1145 
186.0 50.0 14.6998 
186.0 57.0 14.5289 
186.0 64.0 14.2624 
186.0 71.0 14.1284 
186.0 78.0 13.8913 
186.0 85.0 13.8485 
186.0 92.0 13.8248 
186.0 99.0 13.7844 
190.0 1.0 24.65 
190.0 8.0 19.2435 
190.0 15.0 17.2702 
190.0 22.0 16.8424 
190.0 29.0 16.1359 
190.0 36.0 15.7511 
190.0 43.0 15.16 
190.0 50.0 14.7816 
190.0 57.0 14.5978 
190.0 64.0 14.3404 
190.0 71.0 14.1535 
190.0 78.0 13.8488 
190.0 85.0 13.7077 
190.0 92.0 13.5893 
190.0 99.0 13.4978 
198.0 1.0 23.4902 
198.0 8.0 21.4707 
198.0 15.0 19.7415 
198.0 22.0 15.6414 
198.0 29.0 14.9445 
198.0 36.0 14.464 
198.0 43.0 14.0806 
198.0 50.0 13.9882 
198.0 57.0 13.8388 
198.0 64.0 13.7991 
198.0 71.0 13.6997 
198.0 78.0 13.5702 
198.0 85.0 13.5044 
198.0 92.0 13.4912 
198.0 99.0 13.4847 
207.0 1.0 20.484 
207.0 8.0 18.2613 
207.0 15.0 17.0691 
207.0 22.0 16.9263 
207.0 29.0 16.8164 
207.0 36.0 16.7075 
207.0 43.0 16.4912 
207.0 50.0 16.3393 
207.0 57.0 15.9325 
207.0 64.0 15.1162 
207.0 71.0 14.7285 
207.0 78.0 14.461 
207.0 85.0 14.0226 
213.0 1.0 24.1746 
213.0 8.0 24.0952 
213.0 15.0 24.0813 
213.0 22.0 23.175 
213.0 29.0 18.2392 
213.0 36.0 16.0951 
213.0 43.0 15.1297 
213.0 50.0 14.6643 
213.0 57.0 14.4738 
213.0 64.0 14.1704 
213.0 71.0 13.9647 
213.0 78.0 13.8194 
213.0 85.0 13.6567 
213.0 92.0 13.5991 
213.0 99.0 13.5548 
220.0 1.0 24.7942 
220.0 8.0 24.6371 
220.0 15.0 24.4709 
220.0 22.0 21.6218 
220.0 29.0 18.8628 
220.0 36.0 17.6014 
220.0 43.0 16.6447 
220.0 50.0 15.8464 
220.0 57.0 14.9995 
220.0 64.0 14.6456 
220.0 71.0 14.2077 
220.0 78.0 14.0245 
220.0 85.0 13.8235 
220.0 92.0 13.6839 
220.0 99.0 13.6522 
226.0 1.0 25.5729 
226.0 8.0 23.3685 
226.0 15.0 20.389 
226.0 22.0 19.6666 
226.0 29.0 18.7753 
226.0 36.0 17.474 
226.0 43.0 16.6876 
226.0 50.0 15.7333 
226.0 57.0 15.0915 
226.0 64.0 14.298 
226.0 71.0 14.0693 
226.0 78.0 13.9259 
226.0 85.0 13.7354 
226.0 92.0 13.6565 
226.0 99.0 13.6299 
234.0 1.0 26.9706 
234.0 8.0 23.9987 
234.0 15.0 21.3794 
234.0 22.0 19.9063 
234.0 29.0 18.507 
234.0 36.0 17.2831 
234.0 43.0 16.4436 
234.0 50.0 15.2384 
234.0 57.0 14.6785 
234.0 64.0 14.3989 
234.0 71.0 14.2056 
234.0 78.0 13.9265 
234.0 85.0 13.7376 
234.0 92.0 13.6779 
234.0 99.0 13.5841 
241.0 1.0 26.5645 
241.0 8.0 24.9564 
241.0 15.0 19.3103 
241.0 22.0 17.9006 
241.0 29.0 17.0332 
241.0 36.0 16.1871 
241.0 43.0 15.5631 
241.0 50.0 14.9545 
241.0 57.0 14.4707 
241.0 64.0 14.0542 
241.0 71.0 13.8725 
241.0 78.0 13.7928 
241.0 85.0 13.6802 
241.0 92.0 13.5964 
241.0 99.0 13.5593 
249.0 1.0 19.1283 
249.0 8.0 18.7122 
249.0 15.0 18.6848 
249.0 22.0 17.4873 
249.0 29.0 17.0262 
249.0 36.0 16.0787 
249.0 43.0 15.4221 
249.0 50.0 15.3557 
249.0 57.0 14.9768 
249.0 64.0 14.5643 
249.0 71.0 13.7996 
249.0 78.0 13.6103 
249.0 85.0 13.47 
249.0 92.0 13.4628 
255.0 1.0 23.7005 
255.0 8.0 23.6456 
255.0 15.0 23.0408 
255.0 22.0 21.9815 
255.0 29.0 19.4756 
255.0 36.0 18.5959 
255.0 43.0 17.4285 
255.0 50.0 16.7524 
255.0 57.0 15.7172 
255.0 64.0 15.0516 
255.0 71.0 14.3953 
255.0 78.0 14.0021 
255.0 85.0 13.9198 
261.0 1.0 20.9514 
261.0 8.0 18.1373 
261.0 15.0 18.0394 
261.0 22.0 16.9637 
261.0 29.0 16.4064 
261.0 36.0 16.0198 
261.0 43.0 15.1939 
261.0 50.0 14.7993 
261.0 57.0 14.4266 
261.0 64.0 14.2595 
261.0 71.0 14.0366 
261.0 78.0 13.8967 
261.0 85.0 13.7081 
261.0 92.0 13.6515 
261.0 99.0 13.5894 
268.0 1.0 22.4305 
268.0 8.0 22.3854 
268.0 15.0 22.3113 
268.0 22.0 22.2067 
268.0 29.0 22.0751 
268.0 36.0 20.8313 
268.0 43.0 20.2153 
268.0 50.0 16.6613 
268.0 57.0 15.7161 
268.0 64.0 15.1812 
268.0 71.0 14.6697 
268.0 78.0 14.3831 
268.0 85.0 13.9897 
268.0 92.0 13.8354 
268.0 99.0 13.8003 
271.0 1.0 22.2809 
271.0 8.0 22.2841 
271.0 15.0 22.2836 
271.0 22.0 22.2776 
271.0 29.0 22.2599 
271.0 36.0 17.8297 
271.0 43.0 15.4956 
271.0 50.0 14.7693 
271.0 57.0 14.1094 
271.0 64.0 13.8977 
271.0 71.0 13.7743 
271.0 78.0 13.7019 
271.0 85.0 13.6276 
271.0 92.0 13.546 
277.0 1.0 21.8649 
277.0 8.0 21.8656 
277.0 15.0 21.8563 
277.0 22.0 21.8539 
277.0 29.0 21.8531 
277.0 36.0 21.8036 
277.0 43.0 17.4903 
277.0 50.0 15.9742 
277.0 57.0 14.8839 
277.0 64.0 14.5239 
277.0 71.0 14.2529 
277.0 78.0 14.0312 
277.0 85.0 13.8754 
277.0 92.0 13.7194 
277.0 99.0 13.5935 
283.0 1.0 21.7766 
283.0 8.0 21.7848 
283.0 15.0 21.7875 
283.0 22.0 21.7893 
283.0 29.0 21.7891 
283.0 36.0 21.7934 
283.0 43.0 21.8011 
283.0 50.0 21.7412 
283.0 57.0 18.3283 
283.0 64.0 15.7419 
283.0 71.0 14.8024 
283.0 78.0 14.4937 
283.0 85.0 14.1901 
283.0 92.0 13.7007 
283.0 99.0 13.6265 
290.0 1.0 21.1006 
290.0 8.0 21.0899 
290.0 15.0 21.0871 
290.0 22.0 21.0881 
290.0 29.0 21.0876 
290.0 36.0 21.0883 
290.0 43.0 21.088 
290.0 50.0 20.6163 
290.0 57.0 15.9082 
290.0 64.0 14.875 
290.0 71.0 14.3072 
290.0 78.0 14.0044 
290.0 85.0 13.9253 
290.0 92.0 13.7493 
290.0 99.0 13.6794 
299.0 1.0 20.8742 
299.0 8.0 20.8369 
299.0 15.0 20.8011 
299.0 22.0 20.191 
299.0 29.0 17.7393 
299.0 36.0 16.9369 
299.0 43.0 16.2467 
299.0 50.0 15.2179 
299.0 57.0 14.8727 
299.0 64.0 14.5211 
299.0 71.0 14.2954 
299.0 78.0 14.0673 
299.0 85.0 13.816 
299.0 92.0 13.7584 
303.0 1.0 19.4726 
303.0 8.0 19.3348 
303.0 15.0 19.1958 
303.0 22.0 19.044 
303.0 29.0 17.7892 
303.0 36.0 16.397 
303.0 43.0 15.3004 
303.0 50.0 14.6606 
303.0 57.0 14.119 
303.0 64.0 13.8459 
303.0 71.0 13.823 
303.0 78.0 13.7159 
303.0 85.0 13.6176 
303.0 92.0 13.5759 
311.0 1.0 18.757 
311.0 8.0 18.712 
311.0 15.0 18.6922 
311.0 22.0 18.6724 
311.0 29.0 18.6522 
311.0 36.0 18.6524 
311.0 43.0 18.6564 
311.0 50.0 18.1971 
311.0 57.0 15.2137 
311.0 64.0 14.1409 
311.0 71.0 13.8592 
311.0 78.0 13.7514 
311.0 85.0 13.6753 
311.0 92.0 13.6317 
320.0 1.0 18.0118 
320.0 8.0 17.8877 
320.0 15.0 17.8896 
320.0 22.0 17.7934 
320.0 29.0 17.1218 
320.0 36.0 16.7204 
320.0 43.0 16.0063 
320.0 50.0 15.1762 
320.0 57.0 14.4193 
320.0 64.0 14.1702 
320.0 71.0 13.9424 
320.0 78.0 13.852 
320.0 85.0 13.772 
320.0 92.0 13.7303 
320.0 99.0 13.6549 
326.0 1.0 17.8277 
326.0 8.0 17.8255 
326.0 15.0 17.8245 
326.0 22.0 17.8248 
326.0 29.0 17.8208 
326.0 36.0 17.8203 
326.0 43.0 17.8135 
326.0 50.0 17.7165 
326.0 57.0 15.8985 
326.0 64.0 15.5164 
326.0 71.0 14.7911 
326.0 78.0 14.5171 
326.0 85.0 14.0746 
326.0 92.0 13.6722 
326.0 99.0 13.5999 
331.0 1.0 17.9647 
331.0 8.0 17.9665 
331.0 15.0 17.9666 
331.0 22.0 17.9663 
331.0 29.0 17.966 
331.0 36.0 17.9614 
331.0 43.0 17.9622 
331.0 50.0 17.9508 
331.0 57.0 17.0325 
331.0 64.0 15.6698 
331.0 71.0 14.8476 
331.0 78.0 14.4477 
331.0 85.0 13.9628 
331.0 92.0 13.8484 
331.0 99.0 13.7785 
340.0 1.0 16.501 
340.0 8.0 16.4977 
340.0 15.0 16.4847 
340.0 22.0 16.4885 
340.0 29.0 16.4864 
340.0 36.0 16.4859 
340.0 43.0 16.4802 
340.0 50.0 16.478 
340.0 57.0 13.8522 
340.0 64.0 13.654 
340.0 71.0 13.601 
340.0 78.0 13.5701 
340.0 85.0 13.556 
340.0 92.0 13.5395 
340.0 99.0 13.5378 
345.0 1.0 15.5095 
345.0 8.0 15.5092 
345.0 15.0 15.5046 
345.0 22.0 15.5011 
345.0 29.0 15.4961 
345.0 36.0 15.4854 
345.0 43.0 14.843 
345.0 50.0 14.3271 
345.0 57.0 13.5229 
345.0 64.0 13.5078 
345.0 71.0 13.5057 
345.0 78.0 13.4927 
345.0 85.0 13.4755 
345.0 92.0 13.5063 
345.0 99.0 13.525 
375.0 1.0 14.0104 
375.0 8.0 14.0024 
375.0 15.0 14.0017 
375.0 22.0 14.005 
375.0 29.0 14.005 
375.0 36.0 14.0077 
375.0 43.0 14.008 
375.0 50.0 14.0091 
375.0 57.0 14.0101 
375.0 64.0 14.01 
375.0 71.0 14.0085 
375.0 78.0 14.0053 
375.0 85.0 14.0094 
375.0 92.0 14.0112 
383.0 1.0 13.4661 
383.0 8.0 13.4613 
383.0 15.0 13.4621 
383.0 22.0 13.4634 
383.0 29.0 13.4642 
383.0 36.0 13.4649 
383.0 43.0 13.4781 
383.0 50.0 13.4628 
383.0 57.0 13.4564 
383.0 64.0 13.4503 
383.0 71.0 13.4514 
383.0 78.0 13.4675 
383.0 85.0 13.4999 
383.0 92.0 13.5597 
383.0 99.0 13.5264 
390.0 1.0 13.1461 
390.0 8.0 13.2686 
390.0 15.0 13.3592 
390.0 22.0 13.364 
390.0 29.0 13.3673 
390.0 36.0 13.3697 
390.0 43.0 13.3733 
390.0 50.0 13.3759 
390.0 57.0 13.3774 
390.0 64.0 13.3842 
390.0 71.0 13.389 
390.0 78.0 13.4059 
390.0 85.0 13.4204 
390.0 92.0 13.4584 
390.0 99.0 13.4673 
396.0 1.0 13.2365 
396.0 8.0 13.2358 
396.0 15.0 13.2356 
396.0 22.0 13.236 
396.0 29.0 13.2351 
396.0 36.0 13.2356 
396.0 43.0 13.2347 
396.0 50.0 13.2352 
396.0 57.0 13.2372 
396.0 64.0 13.2373 
396.0 71.0 13.2377 
396.0 78.0 13.2396 
396.0 85.0 13.2399 
396.0 92.0 13.2395 
396.0 99.0 13.2414 
403.0 1.0 12.9758 
403.0 8.0 13.0109 
403.0 15.0 13.0046 
403.0 22.0 13.0035 
403.0 29.0 13.0078 
403.0 36.0 13.0088 
403.0 43.0 13.0079 
403.0 50.0 13.0128 
403.0 57.0 13.0145 
403.0 64.0 13.0151 
403.0 71.0 13.0133 
403.0 78.0 13.015 
403.0 85.0 13.0185 
403.0 92.0 13.0191 
403.0 99.0 13.0166 
411.0 1.0 12.7182 
411.0 8.0 12.7273 
411.0 15.0 12.8278 
411.0 22.0 12.846 
411.0 29.0 12.8791 
411.0 36.0 12.894 
411.0 43.0 12.9026 
411.0 50.0 12.9068 
411.0 57.0 12.9074 
411.0 64.0 12.9104 
411.0 71.0 12.9395 
411.0 78.0 12.9628 
411.0 85.0 12.9717 
415.0 1.0 12.7246 
415.0 8.0 12.9415 
415.0 15.0 12.9385 
415.0 22.0 12.9335 
415.0 29.0 12.934 
415.0 36.0 12.934 
415.0 43.0 12.9361 
415.0 50.0 12.9401 
415.0 57.0 12.945 
415.0 64.0 12.9888 
415.0 71.0 13.0613 
415.0 78.0 13.1305 
415.0 85.0 13.1858 
415.0 92.0 13.2233 
421.0 1.0 12.5944 
421.0 8.0 12.5966 
421.0 15.0 12.5978 
421.0 22.0 12.6035 
421.0 29.0 12.6115 
421.0 36.0 12.607 
421.0 43.0 12.6107 
421.0 50.0 12.61 
421.0 57.0 12.6114 
421.0 64.0 12.6141 
421.0 71.0 12.6166 
421.0 78.0 12.6145 
421.0 85.0 12.6156 
421.0 92.0 12.6171 
421.0 99.0 12.6179 
429.0 1.0 12.8808 
429.0 8.0 12.8821 
429.0 15.0 12.8742 
429.0 22.0 12.8694 
429.0 29.0 12.8643 
429.0 36.0 12.8545 
429.0 43.0 12.8543 
429.0 50.0 12.8528 
429.0 57.0 12.8615 
429.0 64.0 12.8785 
429.0 71.0 12.8974 
429.0 78.0 12.913 
429.0 85.0 12.9121 
429.0 92.0 12.9255 
429.0 99.0 12.923 
437.0 1.0 13.069 
437.0 8.0 13.1405 
437.0 15.0 13.1511 
437.0 22.0 13.1536 
437.0 29.0 13.1562 
437.0 36.0 13.1491 
437.0 43.0 13.1442 
437.0 50.0 13.0892 
437.0 57.0 13.0765 
437.0 64.0 13.0724 
437.0 71.0 13.0711 
437.0 78.0 13.0686 
437.0 85.0 13.0706 
437.0 92.0 13.0778 
437.0 99.0 13.0702 
444.0 1.0 13.0048 
444.0 8.0 13.0056 
444.0 15.0 13.0205 
444.0 22.0 13.0202 
444.0 29.0 13.0185 
444.0 36.0 13.0161 
444.0 43.0 13.02 
444.0 50.0 13.0165 
444.0 57.0 13.0054 
444.0 64.0 13.0175 
444.0 71.0 13.0071 
444.0 78.0 12.9955 
444.0 85.0 13.0378 
444.0 92.0 13.0183 
444.0 99.0 13.0366 
451.0 1.0 13.1862 
451.0 8.0 13.1556 
451.0 15.0 13.1679 
451.0 22.0 -9.99e-29 
451.0 29.0 -9.99e-29 
451.0 36.0 13.1774 
451.0 43.0 13.1773 
451.0 50.0 13.1799 
451.0 57.0 13.1816 
451.0 64.0 13.1702 
451.0 71.0 13.1116 
451.0 78.0 13.094 
451.0 85.0 13.082 
451.0 92.0 13.0801 
451.0 99.0 13.0779 
459.0 1.0 13.3276 
459.0 8.0 13.3235 
459.0 15.0 13.3357 
459.0 22.0 13.3392 
459.0 29.0 13.3359 
459.0 36.0 13.3333 
459.0 43.0 13.3123 
459.0 50.0 13.2892 
459.0 57.0 13.277 
459.0 64.0 13.2631 
459.0 71.0 13.2535 
459.0 78.0 13.2361 
459.0 85.0 13.1811 
459.0 92.0 13.1541 
459.0 99.0 13.1337 
466.0 1.0 13.6014 
466.0 8.0 13.5812 
466.0 15.0 13.5817 
466.0 22.0 13.5838 
466.0 29.0 13.5839 
466.0 36.0 13.5837 
466.0 43.0 13.585 
466.0 50.0 13.585 
466.0 57.0 13.5497 
466.0 64.0 13.4892 
466.0 71.0 13.3964 
466.0 78.0 13.4966 
466.0 85.0 13.3209 
466.0 92.0 13.2191 
466.0 99.0 13.1787 
471.0 1.0 14.3234 
471.0 8.0 14.0733 
471.0 15.0 14.0377 
471.0 22.0 14.0262 
471.0 29.0 13.9785 
471.0 36.0 13.9758 
471.0 43.0 13.9517 
471.0 50.0 13.779 
471.0 57.0 13.3094 
471.0 64.0 13.229 
471.0 71.0 13.1628 
471.0 78.0 13.1455 
471.0 85.0 13.1559 
471.0 92.0 13.152 
471.0 99.0 13.1515 
478.0 1.0 14.6243 
478.0 8.0 14.0048 
478.0 15.0 13.7692 
478.0 22.0 13.6883 
478.0 29.0 13.5228 
478.0 36.0 13.4055 
478.0 43.0 13.3428 
478.0 50.0 13.2774 
478.0 57.0 13.2243 
478.0 64.0 13.2134 
478.0 71.0 13.1841 
478.0 78.0 13.1836 
478.0 85.0 13.1771 
478.0 92.0 13.1794 
478.0 99.0 13.1822 
485.0 1.0 15.7661 
485.0 8.0 15.7042 
485.0 15.0 15.5711 
485.0 22.0 15.4505 
485.0 29.0 15.3727 
485.0 36.0 15.252 
485.0 43.0 15.1465 
485.0 50.0 14.9519 
485.0 57.0 14.6724 
485.0 64.0 14.068 
485.0 71.0 13.7777 
485.0 78.0 13.6122 
485.0 85.0 13.5344 
485.0 92.0 13.4578 
485.0 99.0 13.4283 
493.0 1.0 16.9715 
493.0 8.0 16.869 
493.0 15.0 16.8682 
493.0 22.0 16.8353 
493.0 29.0 16.7435 
493.0 36.0 16.0952 
493.0 43.0 15.418 
493.0 50.0 14.8953 
493.0 57.0 14.0977 
493.0 64.0 13.906 
493.0 71.0 13.7893 
493.0 78.0 13.693 
493.0 85.0 13.6631 
493.0 92.0 13.6139 
493.0 99.0 13.5705 
499.0 1.0 17.3599 
499.0 8.0 17.3623 
499.0 15.0 17.3573 
499.0 22.0 17.2502 
499.0 29.0 17.2328 
499.0 36.0 17.0386 
499.0 43.0 15.0176 
499.0 50.0 14.085 
499.0 57.0 13.9935 
499.0 64.0 13.7616 
499.0 71.0 13.6585 
499.0 78.0 13.59 
499.0 85.0 13.5454 
499.0 92.0 13.5238 
508.0 1.0 17.1922 
508.0 8.0 16.7231 
508.0 15.0 16.6315 
508.0 22.0 15.8001 
508.0 29.0 14.7717 
508.0 36.0 14.3966 
508.0 43.0 14.0613 
508.0 50.0 13.8459 
508.0 57.0 13.6714 
508.0 64.0 13.5892 
508.0 71.0 13.5649 
508.0 78.0 13.5409 
508.0 85.0 13.511 
508.0 92.0 13.4641 
508.0 99.0 13.3959 
716.0 1.0 15.7144 
716.0 8.0 15.7265 
716.0 15.0 15.7299 
716.0 22.0 15.7298 
716.0 29.0 15.7297 
716.0 36.0 15.7298 
716.0 43.0 15.7307 
716.0 50.0 15.7298 
716.0 57.0 15.7248 
716.0 64.0 15.6998 
716.0 71.0 15.3039 
716.0 78.0 14.4629 
716.0 85.0 14.3376 
716.0 92.0 14.0707 
716.0 99.0 13.9361 
780.0 1.0 13.5108 
780.0 8.0 13.5379 
780.0 15.0 13.5907 
780.0 22.0 13.594 
780.0 29.0 13.594 
780.0 36.0 13.6099 
780.0 43.0 13.6045 
780.0 50.0 13.6017 
780.0 57.0 13.5962 
780.0 64.0 13.5833 
780.0 71.0 13.5762 
780.0 78.0 13.5719 
780.0 85.0 13.5443 
780.0 92.0 13.542 
781.0 1.0 13.5131 
781.0 8.0 13.5215 
781.0 15.0 13.5357 
781.0 22.0 13.5468 
781.0 29.0 13.5491 
781.0 36.0 13.5571 
781.0 43.0 13.5748 
781.0 50.0 13.5962 
781.0 57.0 13.5918 
781.0 64.0 13.5851 
781.0 71.0 13.5786 
781.0 78.0 13.5781 
781.0 85.0 13.5858 
781.0 92.0 13.5531 
781.0 99.0 13.5644 
786.0 1.0 13.4163 
786.0 8.0 13.4467 
786.0 15.0 13.4904 
786.0 22.0 13.5294 
786.0 29.0 13.5681 
786.0 36.0 13.5833 
786.0 43.0 13.5944 
786.0 50.0 13.6149 
786.0 57.0 13.6153 
786.0 64.0 13.6138 
786.0 71.0 13.6138 
786.0 78.0 13.6169 
786.0 85.0 13.6166 
786.0 92.0 13.6009 
786.0 99.0 13.5939 
792.0 1.0 13.4265 
792.0 8.0 13.4065 
792.0 15.0 13.4209 
792.0 22.0 13.4397 
792.0 29.0 13.453 
792.0 36.0 13.4603 
792.0 43.0 13.4603 
792.0 50.0 13.4995 
792.0 57.0 13.487 
792.0 64.0 13.5142 
792.0 71.0 13.4982 
792.0 78.0 13.5324 
792.0 85.0 13.5455 
792.0 92.0 13.5532 
792.0 99.0 13.5683 
802.0 1.0 13.8374 
